customer_id,customer_name,customer_type,country_of_residence,occupation_or_industry,branch_id,onboarding_channel,risk_rating,pep_flag,annual_income_or_turnover_gbp,relationship_start_date
C00933,Zara Khan,Individual,United Kingdom,Employee,BR01,Online,Low,N,28800,2024-07-04
C00934,Brightwater Motors Ltd,Business,United Kingdom,Charity,BR08,Branch,Low,N,437000,2024-05-30
C00935,Jack Lopez,Individual,United Kingdom,Self-employed,BR04,Online,Low,N,53600,2024-02-27
C00936,Nadia Reid,Individual,Cyprus,Employee,BR01,Relationship Manager,Medium,N,18100,2024-04-25
C00937,Priya Fraser,Individual,Panama,Employee,BR08,Online,Medium,N,163700,2024-12-24
C00938,Grace Nowak,Individual,India,Property Investor,BR04,Online,Low,N,40600,2024-07-21
C00939,Hannah Lopez,Individual,United Kingdom,Employee,BR04,Online,Low,N,75400,2024-10-06
C00940,Daniel Evans,Individual,United States,Director,BR04,Online,Low,N,28300,2025-01-08
C00941,Maria Shah,Individual,India,Retired,BR01,Online,Low,N,56600,2025-01-20
C00942,Mei Mensah,Individual,United Kingdom,Employee,BR01,Online,Low,N,42600,2024-10-31
C00943,Nadia Nowak,Individual,United Kingdom,Self-employed,BR06,Online,Low,N,67100,2024-11-27
C00944,Jack Nowak,Individual,Germany,Self-employed,BR09,Online,Low,N,35600,2025-10-10
C00945,Priya Patel,Individual,United Kingdom,Student,BR06,Online,Low,N,101800,2024-07-25
C00946,Jack Evans,Individual,United Kingdom,Employee,BR08,Online,Low,N,16400,2024-01-10
C00947,Chen Patel,Individual,India,Employee,BR08,Branch,Low,N,70900,2025-08-07
C00948,Redwood Tech Ltd,Business,United Kingdom,Professional Services,BR01,Online,Medium,N,194000,2024-02-28
C00949,Kestrel Imports Ltd,Business,United Kingdom,Money Services,BR07,Online,High,N,405000,2025-07-20
C00950,Jack Rossi,Individual,United Kingdom,Student,BR07,Branch,Low,N,129500,2024-08-25
C00951,Mei Ali,Individual,India,Student,BR03,Branch,Low,N,121700,2025-09-07
C00952,Jack Nowak,Individual,Hong Kong,Self-employed,BR03,Online,Low,N,11600,2024-05-02
C00953,Olivia Reid,Individual,UAE,Employee,BR07,Online,Medium,N,44600,2024-04-30
C00954,Nadia Okafor,Individual,Ireland,Employee,BR10,Online,Low,N,61300,2024-10-24
C00955,Hannah Nowak,Individual,United Kingdom,Retired,BR10,Online,Low,N,52300,2024-11-02
C00956,Nadia Hughes,Individual,United Kingdom,Employee,BR04,Relationship Manager,Low,N,99600,2025-06-08
C00957,Bluefield Construction Ltd,Business,United Kingdom,Import/Export,BR07,Branch,Medium,N,1045000,2025-04-18
C00958,Amir Patel,Individual,United Kingdom,Employee,BR04,Online,Low,N,47100,2025-12-27
C00959,Ethan Carter,Individual,France,Employee,BR08,Online,Low,N,157400,2025-05-10
C00960,Ironbridge Retail PLC,Business,France,Technology,BR06,Online,Medium,N,146000,2024-05-27
C00961,Crest Holdings PLC,Business,United Kingdom,Professional Services,BR09,Introducer,Medium,N,113000,2024-03-05
C00962,Olivia Ali,Individual,Pakistan,Employee,BR10,Relationship Manager,Medium,N,28800,2024-07-13
C00963,Tom Fraser,Individual,Germany,Self-employed,BR03,Branch,Low,N,84600,2025-12-19
C00964,Chen Doyle,Individual,United Kingdom,Self-employed,BR10,Branch,Low,N,24900,2025-07-15
C00965,Nadia Hughes,Individual,United Kingdom,Property Investor,BR06,Relationship Manager,Low,N,31400,2025-06-25
C00966,Oakline Trading LLP,Business,United Kingdom,Technology,BR02,Branch,Medium,N,382000,2024-07-17
C00967,Sofia Nowak,Individual,United Kingdom,Student,BR01,Relationship Manager,Low,N,49700,2024-12-08
C00968,Zara Brooks,Individual,United Kingdom,Employee,BR06,Branch,Low,N,35700,2025-05-29
C00969,Olivia Okafor,Individual,United Kingdom,Employee,BR02,Online,Low,N,18200,2025-11-23
C00970,Olivia Lopez,Individual,United Kingdom,Senior Public Official,BR02,Branch,High,Y,80600,2025-03-02
C00971,Oakline Trading Ltd,Business,United Kingdom,Hospitality,BR05,Online,Medium,N,306000,2024-01-16
C00972,Mei Rossi,Individual,Nigeria,Property Investor,BR01,Branch,Medium,N,134900,2025-09-16
C00973,Nadia Evans,Individual,India,Self-employed,BR03,Online,Low,N,48200,2025-11-13
C00974,Harbour Consulting Ltd,Business,United Kingdom,Retail,BR07,Relationship Manager,Medium,N,2469000,2024-01-25
C00975,Ironbridge Foods LLP,Business,United Kingdom,Real Estate,BR01,Branch,High,N,431000,2024-10-13
C00976,Priya Mensah,Individual,United Kingdom,Self-employed,BR05,Online,Low,N,88300,2025-12-17
C00977,Chen Brooks,Individual,United Kingdom,Employee,BR01,Branch,Low,N,56500,2025-11-28
C00978,Hannah Fraser,Individual,United Kingdom,Employee,BR08,Online,Low,N,46200,2025-12-05
C00979,Ethan Reid,Individual,United Kingdom,Student,BR03,Branch,Low,N,77300,2025-12-14
C00980,Priya Walsh,Individual,United Kingdom,Employee,BR08,Online,Low,N,178400,2024-01-17
C00981,Zara Singh,Individual,Hong Kong,Employee,BR07,Relationship Manager,Low,N,34100,2024-04-20
C00982,Crest Tech Ltd,Business,United Kingdom,Precious Metals,BR08,Relationship Manager,Medium,N,1705000,2024-12-31
C00983,Meridian Trading LLP,Business,UAE,Import/Export,BR04,Relationship Manager,High,N,1716000,2025-03-16
C00984,Meridian Foods PLC,Business,United Kingdom,Real Estate,BR04,Branch,High,N,156000,2024-10-20
C00985,Meridian Trading LLP,Business,United Kingdom,Crypto Assets,BR01,Branch,High,N,183000,2024-07-14
C00986,Harbour Property Ltd,Business,Cyprus,Crypto Assets,BR04,Branch,High,N,742000,2024-07-04
C00987,Larkspur Retail LLP,Business,United Kingdom,Hospitality,BR04,Online,Low,N,1291000,2025-03-17
C00988,Kestrel Imports PLC,Business,Ireland,Professional Services,BR05,Branch,Low,N,355000,2025-12-15
C00989,Ethan Doyle,Individual,Russia,Student,BR01,Relationship Manager,Medium,N,25400,2025-08-26
C00990,Mei Mensah,Individual,United Kingdom,Employee,BR04,Introducer,Low,N,69700,2024-05-07
C00991,Amir Evans,Individual,United Kingdom,Retired,BR04,Branch,Low,N,44800,2024-04-18
C00992,Maria Ali,Individual,United Kingdom,Self-employed,BR05,Branch,Low,N,35800,2024-07-11
C00993,Luca Fraser,Individual,United Kingdom,Employee,BR06,Online,Low,N,69100,2025-06-19
C00994,Tom Rossi,Individual,United Kingdom,Self-employed,BR03,Online,Low,N,60400,2024-01-07
C00995,Maria Reid,Individual,United Kingdom,Employee,BR04,Online,Low,N,51700,2025-05-29
C00996,Daniel Carter,Individual,Pakistan,Director,BR03,Branch,Medium,N,73800,2025-02-28
C00997,Mei Okafor,Individual,Germany,Employee,BR07,Relationship Manager,Low,N,45300,2025-04-27
C00998,Brightwater Construction Ltd,Business,United Kingdom,Crypto Assets,BR07,Online,High,N,240000,2025-09-21
C00999,Oakline Consulting Ltd,Business,United Kingdom,Retail,BR02,Branch,Low,N,358000,2025-03-08
C01000,Priya Okafor,Individual,Germany,Student,BR02,Branch,Low,N,13600,2025-03-30
C01001,Maria Ali,Individual,United States,Director,BR06,Relationship Manager,Low,N,59500,2024-12-17
C01002,James Mensah,Individual,United Kingdom,Employee,BR07,Branch,Low,N,68700,2025-04-21
C01003,Meridian Trading Ltd,Business,United Kingdom,Retail,BR01,Relationship Manager,Medium,N,294000,2024-10-05
C01004,Northgate Motors LLP,Business,UAE,Technology,BR03,Online,Medium,N,484000,2024-02-18
C01005,Luca Walsh,Individual,United States,Retired,BR02,Introducer,Low,N,71700,2024-01-19
C01006,Pinnacle Consulting LLP,Business,United States,Construction,BR07,Relationship Manager,Low,N,479000,2025-06-06
C01007,Mei Fraser,Individual,United Kingdom,Employee,BR01,Relationship Manager,Low,N,37600,2025-04-10
C01008,Hannah Singh,Individual,United Kingdom,Retired,BR07,Online,Low,N,17200,2024-10-25
C01009,Summit Motors Ltd,Business,United Kingdom,Professional Services,BR06,Online,Medium,N,337000,2025-06-29
C01010,Jack Lopez,Individual,United Kingdom,Self-employed,BR08,Branch,Low,N,105800,2024-12-12
C01011,Ravi Ali,Individual,Pakistan,Employee,BR10,Online,Medium,N,77300,2024-07-05
C01012,Daniel Singh,Individual,United Kingdom,Employee,BR04,Online,Low,N,59700,2025-03-03
C01013,Maria Mensah,Individual,Ireland,Retired,BR06,Online,Low,N,36000,2024-10-03
C01014,Kestrel Construction Ltd,Business,United States,Construction,BR06,Online,Low,N,397000,2025-12-13
C01015,Ironbridge Motors Ltd,Business,Russia,Crypto Assets,BR08,Branch,High,N,315000,2025-06-11
C01016,Maria Evans,Individual,Ireland,Self-employed,BR04,Online,Low,N,78200,2025-06-30
C01017,Amir Mensah,Individual,Cyprus,Employee,BR01,Branch,Medium,N,51300,2025-05-17
C01018,Meridian Retail Ltd,Business,United Kingdom,Hospitality,BR10,Online,Medium,N,63000,2025-05-14
C01019,Chen Reid,Individual,United Kingdom,Employee,BR01,Online,Low,N,42700,2025-07-19
C01020,Northgate Motors LLP,Business,United Kingdom,Technology,BR10,Relationship Manager,Medium,N,452000,2024-11-11
C01021,Jack Reid,Individual,Russia,Self-employed,BR02,Online,Medium,N,65000,2025-08-23
C01022,Hannah Rossi,Individual,United States,Student,BR04,Relationship Manager,Low,N,26500,2024-01-26
C01023,Kestrel Tech Ltd,Business,United Kingdom,Hospitality,BR10,Introducer,Medium,N,39000,2025-05-02
C01024,James Walsh,Individual,United Kingdom,Employee,BR06,Branch,Low,N,65600,2025-01-28
C01025,Aisha Nowak,Individual,United Kingdom,Employee,BR05,Online,Low,N,56100,2024-01-07
C01026,Ethan Doyle,Individual,United Kingdom,Student,BR03,Branch,Low,N,46100,2025-04-28
C01027,Amir Carter,Individual,UAE,Employee,BR02,Relationship Manager,Medium,N,149500,2024-01-02
C01028,Hannah Shah,Individual,United Kingdom,Employee,BR01,Online,Low,N,58700,2025-05-29
C01029,Priya Shah,Individual,Nigeria,Employee,BR05,Branch,Medium,N,27300,2025-01-18
C01030,Pinnacle Capital Ltd,Business,United Kingdom,Hospitality,BR03,Branch,Medium,N,317000,2025-03-20
C01031,Kestrel Capital Ltd,Business,United Kingdom,Precious Metals,BR02,Online,Medium,N,119000,2025-03-21
C01032,Ethan Okafor,Individual,United Kingdom,Self-employed,BR03,Branch,Low,N,85800,2024-08-07
C01033,Olivia Rossi,Individual,Panama,Property Investor,BR10,Online,Medium,N,47500,2025-03-30
C01034,Northgate Holdings Ltd,Business,United Kingdom,Retail,BR08,Relationship Manager,Medium,N,699000,2024-06-10
C01035,Ironbridge Imports LLP,Business,United Kingdom,Real Estate,BR03,Branch,Medium,N,712000,2025-07-08
C01036,Omar Singh,Individual,United Kingdom,Employee,BR10,Online,Low,N,41600,2024-03-06
C01037,Tom Hughes,Individual,United States,Retired,BR04,Online,Low,N,38800,2024-04-13
C01038,Tom Okafor,Individual,UAE,Self-employed,BR03,Online,Medium,N,21700,2025-05-28
C01039,Zara Walsh,Individual,Nigeria,Employee,BR03,Branch,Medium,N,35100,2024-02-12
C01040,Luca Rossi,Individual,United Kingdom,Retired,BR08,Branch,Low,N,52100,2025-12-10
C01041,Nadia Mensah,Individual,Pakistan,Employee,BR02,Introducer,Medium,N,40000,2024-01-23
C01042,Silverline Consulting PLC,Business,United Kingdom,Professional Services,BR02,Online,Low,N,1291000,2025-01-18
C01043,Harbour Capital Ltd,Business,France,Hospitality,BR10,Online,Medium,N,100000,2025-12-20
C01044,Oakline Tech Ltd,Business,United Kingdom,Retail,BR07,Relationship Manager,Medium,N,155000,2025-05-07
C01045,Chen Nowak,Individual,United Kingdom,Senior Public Official,BR07,Branch,High,Y,45100,2025-04-07
C01046,Aisha Brooks,Individual,Panama,Student,BR07,Branch,Medium,N,42200,2025-05-21
C01047,Harbour Foods PLC,Business,Russia,Import/Export,BR06,Branch,High,N,1372000,2025-05-31
C01048,Thistle Trading PLC,Business,United Kingdom,Technology,BR01,Relationship Manager,Low,N,3052000,2024-04-28
C01049,James Ali,Individual,United Kingdom,Retired,BR07,Online,Low,N,41800,2024-08-13
C01050,Pinnacle Construction Ltd,Business,United States,Hospitality,BR02,Online,Medium,N,1370000,2024-05-20
C01051,Sofia Doyle,Individual,Panama,Employee,BR01,Branch,Medium,N,47400,2024-06-03
C01052,Larkspur Consulting Ltd,Business,India,Construction,BR10,Relationship Manager,Low,N,1027000,2024-06-01
C01053,Tom Wright,Individual,United Kingdom,Director,BR01,Relationship Manager,Low,N,79200,2025-04-11
C01054,Tom Shah,Individual,United Kingdom,Director,BR01,Online,Low,N,98500,2025-11-12
C01055,Omar Doyle,Individual,United States,Student,BR02,Branch,Low,N,91200,2025-02-12
C01056,James Reid,Individual,India,Employee,BR08,Online,Low,N,102500,2024-01-12
C01057,Grace Murray,Individual,India,Employee,BR10,Branch,Low,N,20100,2025-05-21
C01058,Zara Mensah,Individual,Germany,Retired,BR01,Branch,Low,N,59200,2025-01-30
C01059,Jack Brooks,Individual,United Kingdom,Employee,BR03,Online,Low,N,83400,2025-07-22
C01060,Northgate Imports PLC,Business,United Kingdom,Real Estate,BR07,Online,Medium,N,1161000,2024-10-02
C01061,Olivia Mensah,Individual,Nigeria,Employee,BR06,Relationship Manager,Medium,N,25300,2024-11-09
C01062,Chen Reid,Individual,United Kingdom,Employee,BR02,Branch,Low,N,59500,2025-04-26
C01063,Kestrel Consulting Ltd,Business,Germany,Precious Metals,BR03,Branch,High,N,457000,2025-06-01
C01064,James Fraser,Individual,India,Property Investor,BR05,Online,Low,N,121600,2024-06-10
C01065,Aisha Mensah,Individual,UAE,Student,BR01,Online,Medium,N,17500,2025-03-04
C01066,Crest Capital Ltd,Business,United Kingdom,Hospitality,BR07,Online,Low,N,736000,2025-12-03
C01067,Bluefield Imports Ltd,Business,India,Hospitality,BR02,Online,Low,N,565000,2024-02-17
C01068,Daniel Patel,Individual,United Kingdom,Director,BR08,Branch,Low,N,43800,2024-08-30
C01069,Pinnacle Property Ltd,Business,United Kingdom,Real Estate,BR06,Online,Medium,N,445000,2025-01-25
C01070,Omar Lopez,Individual,United Kingdom,Employee,BR06,Introducer,Low,N,39100,2025-11-07
C01071,Olivia Rossi,Individual,United Kingdom,Self-employed,BR07,Branch,Low,N,42600,2025-12-08
C01072,Northgate Capital Ltd,Business,Cyprus,Professional Services,BR01,Online,High,N,153000,2025-03-06
C01073,Grace Ali,Individual,United States,Employee,BR02,Branch,Low,N,37400,2025-02-03
C01074,Kestrel Construction Ltd,Business,United Kingdom,Technology,BR04,Online,Medium,N,545000,2024-10-29
C01075,Amir Carter,Individual,UAE,Self-employed,BR07,Relationship Manager,Medium,N,50800,2024-11-21
C01076,Bluefield Tech LLP,Business,United Kingdom,Professional Services,BR08,Online,Low,N,1906000,2025-06-20
C01077,Olivia Hughes,Individual,France,Employee,BR03,Branch,Low,N,37900,2025-02-01
C01078,Luca Fraser,Individual,Pakistan,Property Investor,BR07,Online,High,Y,62600,2025-02-08
C01079,Daniel Shah,Individual,United Kingdom,Self-employed,BR02,Branch,Low,N,70100,2025-09-08
C01080,Mei Doyle,Individual,United Kingdom,Self-employed,BR01,Online,Low,N,87500,2024-04-11
C01081,Redwood Retail PLC,Business,United Kingdom,Retail,BR02,Relationship Manager,Medium,N,3886000,2025-12-01
C01082,Luca Singh,Individual,United Kingdom,Property Investor,BR09,Branch,Low,N,49700,2025-05-29
C01083,Omar Brooks,Individual,Cyprus,Senior Public Official,BR04,Online,High,Y,63000,2025-03-04
C01084,Priya Walsh,Individual,United Kingdom,Employee,BR04,Online,Low,N,28100,2025-02-27
C01085,Olivia Lopez,Individual,United Kingdom,Employee,BR07,Relationship Manager,Low,N,27400,2025-02-25
C01086,Brightwater Imports Ltd,Business,United Kingdom,Precious Metals,BR01,Branch,High,N,579000,2025-02-17
C01087,Maria Reid,Individual,United States,Retired,BR01,Online,Low,N,18700,2024-09-13
C01088,Crest Tech Ltd,Business,United Kingdom,Import/Export,BR01,Branch,High,N,898000,2025-06-23
C01089,Mei Ali,Individual,France,Property Investor,BR01,Branch,Low,N,75300,2024-07-03
C01090,Daniel Lopez,Individual,France,Self-employed,BR04,Branch,Low,N,26200,2025-04-22
C01091,Maria Wright,Individual,United Kingdom,Employee,BR02,Online,Low,N,52100,2025-01-19
C01092,Ravi Fraser,Individual,United Kingdom,Employee,BR07,Branch,Low,N,27500,2024-09-24
C01093,Crest Construction LLP,Business,United Kingdom,Technology,BR08,Introducer,Medium,N,105000,2025-08-10
C01094,Pinnacle Imports Ltd,Business,United Kingdom,Professional Services,BR09,Online,Medium,N,398000,2024-08-20
C01095,Thistle Capital PLC,Business,France,Professional Services,BR02,Relationship Manager,Medium,N,337000,2025-04-27
C01096,Zara Nowak,Individual,Nigeria,Student,BR04,Branch,Medium,N,18600,2024-07-02
C01097,Aisha Evans,Individual,United Kingdom,Employee,BR01,Online,High,Y,45700,2024-05-26
C01098,Grace Brooks,Individual,United Kingdom,Retired,BR02,Online,Low,N,47200,2025-02-24
C01099,Tom Nowak,Individual,United Kingdom,Employee,BR05,Online,Low,N,59900,2025-12-14
C01100,Meridian Property Ltd,Business,United Kingdom,Construction,BR03,Online,Low,N,71000,2024-08-07
C01101,Sofia Reid,Individual,India,Employee,BR06,Relationship Manager,Low,N,25200,2024-03-24
C01102,Amir Singh,Individual,Nigeria,Self-employed,BR08,Online,Medium,N,28400,2024-03-29
C01103,Silverline Logistics Ltd,Business,India,Import/Export,BR01,Relationship Manager,Medium,N,789000,2024-12-25
C01104,Thistle Imports Ltd,Business,United Kingdom,Hospitality,BR09,Branch,Medium,N,472000,2025-07-26
C01105,Priya Singh,Individual,United Kingdom,Employee,BR01,Online,Low,N,64900,2025-06-04
C01106,Ravi Fraser,Individual,United Kingdom,Employee,BR10,Online,Low,N,28200,2024-06-01
C01107,Priya Fraser,Individual,Panama,Student,BR05,Online,Medium,N,78900,2025-09-02
C01108,Hannah Hughes,Individual,Ireland,Property Investor,BR01,Online,Low,N,65000,2024-04-30
C01109,James Walsh,Individual,Cyprus,Student,BR03,Online,Medium,N,45000,2025-02-12
C01110,Luca Doyle,Individual,United Kingdom,Employee,BR02,Relationship Manager,Low,N,28300,2025-09-12
C01111,Summit Consulting Ltd,Business,United Kingdom,Money Services,BR07,Branch,Medium,N,568000,2025-08-13
C01112,Crest Property Ltd,Business,India,Construction,BR02,Branch,Low,N,787000,2025-05-28
C01113,Omar Ali,Individual,United Kingdom,Employee,BR08,Branch,Low,N,20800,2024-08-29
C01114,Jack Ali,Individual,Ireland,Employee,BR02,Branch,Low,N,24800,2025-07-14
C01115,Daniel Ali,Individual,United Kingdom,Employee,BR10,Online,Low,N,27500,2024-10-09
C01116,Priya Mensah,Individual,Panama,Employee,BR02,Online,Medium,N,31400,2024-09-13
C01117,Ravi Nowak,Individual,United Kingdom,Retired,BR06,Online,Low,N,39800,2025-01-24
C01118,Zara Ali,Individual,Cyprus,Employee,BR08,Relationship Manager,Medium,N,71300,2025-03-27
C01119,Chen Nowak,Individual,United Kingdom,Student,BR02,Relationship Manager,Low,N,52900,2024-06-01
C01120,Grace Rossi,Individual,United Kingdom,Director,BR01,Online,Low,N,41600,2025-11-12
C01121,Luca Hughes,Individual,United Kingdom,Self-employed,BR05,Online,Low,N,47400,2025-09-25
C01122,Nadia Carter,Individual,United Kingdom,Employee,BR06,Branch,Low,N,58400,2024-07-25
C01123,Oakline Motors LLP,Business,Hong Kong,Import/Export,BR08,Online,High,N,721000,2024-06-25
C01124,Ethan Okafor,Individual,United States,Employee,BR02,Online,Low,N,76300,2024-02-20
C01125,Tom Doyle,Individual,Russia,Employee,BR08,Branch,Medium,N,24400,2024-10-23
C01126,Oakline Logistics Ltd,Business,Panama,Hospitality,BR09,Relationship Manager,Medium,N,181000,2024-05-04
C01127,Grace Lopez,Individual,Germany,Retired,BR07,Online,Low,N,49200,2025-11-11
C01128,Grace Doyle,Individual,United Kingdom,Retired,BR01,Branch,Low,N,38400,2025-10-18
C01129,Ironbridge Motors Ltd,Business,UAE,Technology,BR01,Online,Medium,N,1078000,2025-08-28
C01130,Zara Rossi,Individual,United Kingdom,Self-employed,BR10,Online,Low,N,43700,2024-07-24
C01131,Grace Evans,Individual,UAE,Employee,BR07,Online,Medium,N,33700,2025-05-19
C01132,Jack Brooks,Individual,United Kingdom,Retired,BR05,Branch,Low,N,100400,2024-12-25
C01133,Zara Shah,Individual,Germany,Retired,BR09,Branch,Low,N,61400,2024-07-18
C01134,Maria Murray,Individual,United Kingdom,Employee,BR01,Online,Low,N,48100,2025-01-25
C01135,Aisha Reid,Individual,United Kingdom,Property Investor,BR07,Online,Low,N,60800,2024-04-30
